1.247475500E+00,1.871470400E-15,1.871470400E-15,1.871470400E-15,1.086755800E-15,1.824391800E-15,8.147756200E-17,8.043217100E-17,8.043217100E-17,5.671516000E-22,1.329202400E-18
1.251312500E+00,1.829913300E-15,1.829913300E-15,1.829913300E-15,1.066689300E-15,1.784288400E-15,8.207861500E-17,8.103258500E-17,8.103258500E-17,5.576472700E-22,1.221912400E-18
1.255161400E+00,1.789678100E-15,1.789678100E-15,1.789678100E-15,1.047137900E-15,1.745445700E-15,8.275030600E-17,8.170307600E-17,8.170307600E-17,5.484765300E-22,1.123157400E-18
1.259022100E+00,1.750711000E-15,1.750711000E-15,1.750711000E-15,1.028085500E-15,1.707812700E-15,8.349796100E-17,8.244895200E-17,8.244895200E-17,5.396244500E-22,1.032273900E-18
1.262894600E+00,1.712960700E-15,1.712960700E-15,1.712960700E-15,1.009517000E-15,1.671341500E-15,8.432757200E-17,8.327618300E-17,8.327618300E-17,5.310768400E-22,9.486479300E-19
1.266779100E+00,1.676378600E-15,1.676378600E-15,1.676378600E-15,9.914173900E-16,1.635986400E-15,8.524589700E-17,8.419150800E-17,8.419150800E-17,5.228201200E-22,8.717117000E-19
1.270675600E+00,1.640918900E-15,1.640918900E-15,1.640918900E-15,9.737726500E-16,1.601704000E-15,8.626058600E-17,8.520255200E-17,8.520255200E-17,5.148414000E-22,8.009403400E-19
1.274584000E+00,1.606537700E-15,1.606537700E-15,1.606537700E-15,9.565690900E-16,1.568453100E-15,8.738032300E-17,8.631797800E-17,8.631797800E-17,5.071283300E-22,7.358488600E-19
1.278504400E+00,1.573193500E-15,1.573193500E-15,1.573193500E-15,9.397935900E-16,1.536194500E-15,8.861500900E-17,8.754765800E-17,8.754765800E-17,4.996691900E-22,6.759893000E-19
1.282436900E+00,1.540846900E-15,1.540846900E-15,1.540846900E-15,9.234335200E-16,1.504891000E-15,8.997596900E-17,8.890289600E-17,8.890289600E-17,4.924527600E-22,6.209479900E-19
1.286381500E+00,1.509460200E-15,1.509460200E-15,1.509460200E-15,9.074767400E-16,1.474507000E-15,9.147622100E-17,9.039668400E-17,9.039668400E-17,4.854683800E-22,5.703431600E-19
1.290338200E+00,1.478997700E-15,1.478997700E-15,1.478997700E-15,8.919115300E-16,1.445008800E-15,9.313079300E-17,9.204402900E-17,9.204402900E-17,4.787058400E-22,5.238225000E-19
1.294307100E+00,1.449425500E-15,1.449425500E-15,1.449425500E-15,8.767266400E-16,1.416364100E-15,9.495712500E-17,9.386234900E-17,9.386234900E-17,4.721554600E-22,4.810610100E-19
1.298288200E+00,1.420711000E-15,1.420711000E-15,1.420711000E-15,8.619112100E-16,1.388542300E-15,9.697556400E-17,9.587197800E-17,9.587197800E-17,4.658079500E-22,4.414099700E-19
1.302281600E+00,1.392823300E-15,1.392823300E-15,1.392823300E-15,8.474547900E-16,1.361514100E-15,9.920999200E-17,9.809679100E-17,9.809679100E-17,4.596545100E-22,4.055232800E-19
1.306287200E+00,1.365733000E-15,1.365733000E-15,1.365733000E-15,8.333473000E-16,1.335251500E-15,1.016886200E-16,1.005650100E-16,1.005650100E-16,4.536867000E-22,3.724947600E-19
1.310305200E+00,1.339411800E-15,1.339411800E-15,1.339411800E-15,8.195790100E-16,1.309727800E-15,1.044450200E-16,1.033102200E-16,1.033102200E-16,4.478964900E-22,3.421072300E-19
1.314335500E+00,1.313833100E-15,1.313833100E-15,1.313833100E-15,8.061405800E-16,1.284917600E-15,1.075194100E-16,1.063727200E-16,1.063727200E-16,4.422762300E-22,3.141580200E-19
1.318378200E+00,1.288971000E-15,1.288971000E-15,1.288971000E-15,7.930229500E-16,1.260796500E-15,1.109604600E-16,1.098012600E-16,1.098012600E-16,4.368186100E-22,2.884583800E-19
1.322433300E+00,1.264801200E-15,1.264801200E-15,1.264801200E-15,7.802174300E-16,1.237341200E-15,1.148275500E-16,1.136553800E-16,1.136553800E-16,4.315166800E-22,2.648328900E-19
1.326501000E+00,1.241300200E-15,1.241300200E-15,1.241300200E-15,7.677156100E-16,1.214529500E-15,1.191939000E-16,1.180085900E-16,1.180085900E-16,4.263637800E-22,2.431187700E-19
1.330581100E+00,1.218445500E-15,1.218445500E-15,1.218445500E-15,7.555093800E-16,1.192340000E-15,1.241508400E-16,1.229526300E-16,1.229526300E-16,4.213535800E-22,2.231651600E-19
1.334673800E+00,1.196215800E-15,1.196215800E-15,1.196215800E-15,7.435909100E-16,1.170752400E-15,1.298138300E-16,1.286035900E-16,1.286035900E-16,4.164800400E-22,2.048323900E-19
1.338779000E+00,1.174590500E-15,1.174590500E-15,1.174590500E-15,7.319526400E-16,1.149747100E-15,1.363308400E-16,1.351104600E-16,1.351104600E-16,4.117374000E-22,1.879913800E-19
1.342896900E+00,1.153550000E-15,1.153550000E-15,1.153550000E-15,7.205872800E-16,1.129305500E-15,1.438948000E-16,1.426677200E-16,1.426677200E-16,4.071201500E-22,1.725228200E-19
1.347027500E+00,1.133075500E-15,1.133075500E-15,1.133075500E-15,7.094877900E-16,1.109409500E-15,1.527619500E-16,1.515340900E-16,1.515340900E-16,4.026230600E-22,1.583166200E-19
1.351170800E+00,1.113149000E-15,1.113149000E-15,1.113149000E-15,6.986473800E-16,1.090042100E-15,1.632801900E-16,1.620614500E-16,1.620614500E-16,3.982411200E-22,1.452712000E-19
1.355326800E+00,1.093753300E-15,1.093753300E-15,1.093753300E-15,6.880594600E-16,1.071186800E-15,1.759339900E-16,1.747408500E-16,1.747408500E-16,3.939695600E-22,1.332929000E-19
1.359495600E+00,1.074871700E-15,1.074871700E-15,1.074871700E-15,6.777177000E-16,1.052827800E-15,1.914187600E-16,1.902788900E-16,1.902788900E-16,3.898038300E-22,1.222954600E-19
1.363677200E+00,1.056488500E-15,1.056488500E-15,1.056488500E-15,6.676159700E-16,1.034949800E-15,2.107695900E-16,2.097305200E-16,2.097305200E-16,3.857395900E-22,1.121993900E-19
1.367871600E+00,1.038588300E-15,1.038588300E-15,1.038588300E-15,6.577483500E-16,1.017538500E-15,2.355974500E-16,2.347438500E-16,2.347438500E-16,3.817726800E-22,1.029315500E-19
1.372079000E+00,1.021156600E-15,1.021156600E-15,1.021156600E-15,6.481091200E-16,1.000579800E-15,2.685544000E-16,2.680451600E-16,2.680451600E-16,3.778991700E-22,9.442458400E-20
1.376299300E+00,1.004179300E-15,1.004179300E-15,1.004179300E-15,6.386927500E-16,9.840603000E-16,3.143365100E-16,3.144928800E-16,3.144928800E-16,3.741152700E-22,8.661655200E-20
1.380532600E+00,9.876431000E-16,9.876431000E-16,9.876431000E-16,6.294939100E-16,9.679671800E-16,3.821230500E-16,3.836684400E-16,3.836684400E-16,3.704174000E-22,7.945047200E-20
1.384779000E+00,9.715349300E-16,9.715349300E-16,9.715349300E-16,6.205074300E-16,9.522880600E-16,4.926033400E-16,4.974578500E-16,4.974578500E-16,3.668021100E-22,7.287394600E-20
1.389038400E+00,9.558424400E-16,9.558424400E-16,9.558424400E-16,6.117283300E-16,9.370110600E-16,7.042550500E-16,7.191437100E-16,7.191437100E-16,3.632661300E-22,6.683880100E-20
1.393310800E+00,9.405536900E-16,9.405536900E-16,9.405536900E-16,6.031517900E-16,9.221247700E-16,1.272115100E-15,1.339077600E-15,1.339077600E-15,3.598063300E-22,6.130075800E-20
1.397596500E+00,9.256572300E-16,9.256572300E-16,9.256572300E-16,5.947731600E-16,9.076182200E-16,7.819601300E-15,1.276655600E-14,1.276655600E-14,3.564197400E-22,5.621912100E-20
1.401895300E+00,9.111420500E-16,9.111420500E-16,9.111420500E-16,5.865879300E-16,8.934808600E-16,1.800820900E-15,1.624851100E-15,1.624851100E-15,3.531034900E-22,5.155649500E-20
1.406207300E+00,8.969975700E-16,8.969975700E-16,8.969975700E-16,5.785917700E-16,8.797025500E-16,7.910823000E-16,7.489735700E-16,7.489735700E-16,3.498548700E-22,4.727852400E-20
1.410532600E+00,8.832136200E-16,8.832136200E-16,8.832136200E-16,5.707804800E-16,8.662735600E-16,5.002199600E-16,4.804287300E-16,4.804287300E-16,3.466712900E-22,4.335364300E-20
1.414871200E+00,8.697804400E-16,8.697804400E-16,8.697804400E-16,5.631500100E-16,8.531845000E-16,3.621823500E-16,3.502582300E-16,3.502582300E-16,3.435502700E-22,3.975286000E-20
1.419223100E+00,8.566886100E-16,8.566886100E-16,8.566886100E-16,5.556964300E-16,8.404263600E-16,2.816496800E-16,2.734846700E-16,2.734846700E-16,3.404894500E-22,3.644954800E-20
1.423588500E+00,8.439291000E-16,8.439291000E-16,8.439291000E-16,5.484159800E-16,8.279904700E-16,2.289271400E-16,2.228871800E-16,2.228871800E-16,3.374865600E-22,3.341925000E-20
1.427967200E+00,8.314932300E-16,8.314932300E-16,8.314932300E-16,5.413049900E-16,8.158685000E-16,1.917619300E-16,1.870590100E-16,1.870590100E-16,3.345394600E-22,3.063950900E-20
1.432359400E+00,8.193726300E-16,8.193726300E-16,8.193726300E-16,5.343599600E-16,8.040524200E-16,1.641767300E-16,1.603799100E-16,1.603799100E-16,3.316460900E-22,2.808970400E-20
1.436765200E+00,8.075592700E-16,8.075592700E-16,8.075592700E-16,5.275774700E-16,7.925345200E-16,1.429081500E-16,1.397599000E-16,1.397599000E-16,3.288044700E-22,2.575090100E-20
1.441184500E+00,7.960454400E-16,7.960454400E-16,7.960454400E-16,5.209542700E-16,7.813073900E-16,1.260234600E-16,1.233595000E-16,1.233595000E-16,3.260127400E-22,2.360571500E-20
1.445617300E+00,7.848237000E-16,7.848237000E-16,7.848237000E-16,5.144871800E-16,7.703638900E-16,1.123051200E-16,1.100153900E-16,1.100153900E-16,3.232691000E-22,2.163818900E-20
1.450063900E+00,7.738869100E-16,7.738869100E-16,7.738869100E-16,5.081731600E-16,7.596971600E-16,1.009479800E-16,9.895612600E-17,9.895612600E-17,3.205718500E-22,1.983367100E-20
1.454524100E+00,7.632282200E-16,7.632282200E-16,7.632282200E-16,5.020092900E-16,7.493006200E-16,9.139833600E-17,8.965038700E-17,8.965038700E-17,3.179193400E-22,1.817871500E-20
1.458998000E+00,7.528410200E-16,7.528410200E-16,7.528410200E-16,4.959927400E-16,7.391679200E-16,8.326286000E-17,8.172110100E-17,8.172110100E-17,3.153100100E-22,1.666097600E-20
1.463485600E+00,7.427189900E-16,7.427189900E-16,7.427189900E-16,4.901207900E-16,7.292929800E-16,7.625448100E-17,7.489512500E-17,7.489512500E-17,3.127423800E-22,1.526912300E-20
1.467987100E+00,7.328560400E-16,7.328560400E-16,7.328560400E-16,4.843908400E-16,7.196699500E-16,7.015877000E-17,6.897461700E-17,6.897461700E-17,3.102150100E-22,1.399275800E-20
1.472502400E+00,7.232463300E-16,7.232463300E-16,7.232463300E-16,4.788003800E-16,7.102932100E-16,6.481233200E-17,6.382872400E-17,6.382872400E-17,3.077265500E-22,1.282233700E-20
1.477031600E+00,7.138842500E-16,7.138842500E-16,7.138842500E-16,4.733470100E-16,7.011573700E-16,6.008848400E-17,5.944200200E-17,5.944200200E-17,3.052756900E-22,1.174910100E-20
1.481574800E+00,7.047644300E-16,7.047644300E-16,7.047644300E-16,4.680284200E-16,6.922572700E-16,5.588748900E-17,5.650393000E-17,5.650393000E-17,3.028611800E-22,1.076501300E-20
1.486131900E+00,6.958816900E-16,6.958816900E-16,6.958816900E-16,4.628424200E-16,6.835879400E-16,5.212976200E-17,1.589649500E-16,1.589649500E-16,3.004818500E-22,9.862696700E-21
1.490703000E+00,6.872311100E-16,6.872311100E-16,6.872311100E-16,4.577868800E-16,6.751446300E-16,4.875102100E-17,5.045797900E-17,5.045797900E-17,2.981365500E-22,9.035384200E-21
1.495288200E+00,6.788079600E-16,6.788079600E-16,6.788079600E-16,4.528598000E-16,6.669228000E-16,4.569878200E-17,4.553666700E-17,4.553666700E-17,2.958242000E-22,8.276864900E-21
1.499887500E+00,6.706077000E-16,6.706077000E-16,6.706077000E-16,4.480592700E-16,6.589180900E-16,4.292977500E-17,4.248582500E-17,4.248582500E-17,2.935437500E-22,7.581440800E-21
1.504500900E+00,6.626260100E-16,6.626260100E-16,6.626260100E-16,4.433834600E-16,6.511263500E-16,4.040800400E-17,3.989616100E-17,3.989616100E-17,2.912942200E-22,6.943883500E-21
1.509128600E+00,6.548587700E-16,6.548587700E-16,6.548587700E-16,4.388306400E-16,6.435436000E-16,3.810328300E-17,3.758101400E-17,3.758101400E-17,2.890746500E-22,6.359396400E-21
1.513770400E+00,6.473020300E-16,6.473020300E-16,6.473020300E-16,4.343991800E-16,6.361660700E-16,3.599011200E-17,3.547766500E-17,3.547766500E-17,2.868841300E-22,5.823578700E-21
1.518426600E+00,6.399520400E-16,6.399520400E-16,6.399520400E-16,4.300875400E-16,6.289901500E-16,3.404679900E-17,3.355210500E-17,3.355210500E-17,2.847217900E-22,5.332393000E-21
1.523097000E+00,6.328052500E-16,6.328052500E-16,6.328052500E-16,4.258942800E-16,6.220124200E-16,3.225478100E-17,3.178085800E-17,3.178085800E-17,2.825868100E-22,4.882135700E-21
1.527781900E+00,6.258582800E-16,6.258582800E-16,6.258582800E-16,4.218180300E-16,6.152296400E-16,3.059807400E-17,3.014575800E-17,3.014575800E-17,2.804783800E-22,4.469409300E-21
1.532481100E+00,6.191079100E-16,6.191079100E-16,6.191079100E-16,4.178575400E-16,6.086387400E-16,2.906284700E-17,2.863193800E-17,2.863193800E-17,2.783957400E-22,4.091096900E-21
1.537194800E+00,6.125511500E-16,6.125511500E-16,6.125511500E-16,4.140116500E-16,6.022368300E-16,2.763706600E-17,2.722686600E-17,2.722686600E-17,2.763381600E-22,3.744339900E-21
